,A-low-1-1,A-low-1-2,A-low-1-3,A-low-2-1,A-low-2-2,A-low-2-3,A-low-3-1,A-low-3-2,A-low-3-3,A-low-4-1,A-low-4-2,A-low-4-3,A-high-1-1,A-high-1-2,A-high-1-3,A-high-2-1,A-high-2-2,A-high-2-3,A-high-3-1,A-high-3-2,A-high-3-3,A-high-4-1,A-high-4-2,A-high-4-3,B-low-1-1,B-low-1-2,B-low-1-3,B-low-2-1,B-low-2-2,B-low-2-3,B-low-3-1,B-low-3-2,B-low-3-3,B-low-4-1,B-low-4-2,B-low-4-3,B-high-1-1,B-high-1-2,B-high-1-3,B-high-2-1,B-high-2-2,B-high-2-3,B-high-3-1,B-high-3-2,B-high-3-3,B-high-4-1,B-high-4-2,B-high-4-3,C-low-1-1,C-low-1-2,C-low-1-3,C-low-2-1,C-low-2-2,C-low-2-3,C-low-3-1,C-low-3-2,C-low-3-3,C-low-4-1,C-low-4-2,C-low-4-3,C-high-1-1,C-high-1-2,C-high-1-3,C-high-2-1,C-high-2-2,C-high-2-3,C-high-3-1,C-high-3-2,C-high-3-3,C-high-4-1,C-high-4-2,C-high-4-3,D-low-1-1,D-low-1-2,D-low-1-3,D-low-2-1,D-low-2-2,D-low-2-3,D-low-3-1,D-low-3-2,D-low-3-3,D-low-4-1,D-low-4-2,D-low-4-3,D-high-1-1,D-high-1-2,D-high-1-3,D-high-2-1,D-high-2-2,D-high-2-3,D-high-3-1,D-high-3-2,D-high-3-3,D-high-4-1,D-high-4-2,D-high-4-3
B-high-3-3,0.583330301976013,0.587587012013451,0.592902098342698,0.593226728667616,0.600766801191004,0.598108950436855,0.588321461439685,0.59635946866009,0.591670422420202,0.592708075905324,0.584129849984015,0.59071971330489,0.603122224086367,0.580478470898219,0.580694456249,0.581947293691241,0.568940763454861,0.577582949532467,0.584648875709673,0.57948444551654,0.63568274751303,0.581277507424131,0.5896176953669,0.583244127951632,0.44465826199676,0.435497087375994,0.451702038989221,0.394552536194681,0.392283500950207,0.34293406925837,0.375538481009372,0.354645221914522,0.350496120346383,0.398355324955035,0.408704525758314,0.377526333313204,0.46764728818221,0.379600463660174,0.400904794498722,0.348767767129779,0.402525442944365,0.291661667376129,0.217940174343705,0.175331917720005,0,0.687276426542896,0.582852317686422,0.575355532211835,0.678290115097011,0.521188464993291,0.538322626660596,0.524451411525096,0.486510140662424,0.530890069050614,0.508614543696526,0.520281055536786,0.532251111569135,0.500662707028188,0.485105461661967,0.479963783172212,0.531861977534241,0.532293931517816,0.515570540175279,0.483592302647366,0.517061514976008,0.553338809080139,0.49206288059057,0.469159344936614,0.479163758491131,0.396258643446718,0.447315488342879,0.42611975053173,0.845868303207801,0.780984812511056,0.689005828943479,0.690756262083211,0.77677139033732,0.722150702967013,0.745161824895849,0.659319212913263,0.709920519263976,0.642768106485242,0.734184734028049,0.726407673138346,0.778392452182087,0.665519269738754,0.637409468343389,0.67394666373429,0.68773138281761,0.600030515220709,0.788071143075606,0.663812598363263,0.725866985543721,0.814733430303965,0.745225651342086,0.824586002167051
B-high-4-1,0.896837899495463,0.897788606378262,0.899776462439036,0.896729977050015,0.898760877290031,0.898933619418639,0.893640399613719,0.895152785510413,0.895563333669369,0.894137435252656,0.889945735047549,0.892862404695895,0.898631175435108,0.892883810166025,0.896578718558242,0.896881128311999,0.888887150138116,0.893964588327955,0.893316252169317,0.892754472225665,0.898307002082115,0.89281929298984,0.890658405297249,0.893813265627085,0.834935317631617,0.820069855484427,0.831607656463339,0.780767751320699,0.778110037956762,0.713485141589554,0.737014828970069,0.723208277179409,0.752765537118307,0.644797887241997,0.650220907066173,0.687406253770339,0.748249209782511,0.762639803939315,0.712447755840474,0.726578224859524,0.748681726837272,0.723834300678594,0.699397616923887,0.659620089280028,0.687276426542896,0,0.247778218940507,0.47194519076003,0.876807802224182,0.830375668506888,0.853494838191743,0.807883486323957,0.825903450930803,0.854186498847673,0.828799116501979,0.842151541536109,0.850146059880327,0.832105052104377,0.822273885578904,0.830916627625901,0.846343184320394,0.851377195649506,0.846321175221069,0.818772849181505,0.840098585467829,0.82475779689611,0.835345358222735,0.823353860811359,0.839385828168492,0.769489008217998,0.818838470504935,0.807300626878467,0.917145343898864,0.89007319751442,0.881236332590001,0.885039607943026,0.893811067521063,0.87648299493922,0.888604479495464,0.848762478235466,0.823006907947343,0.84621298259457,0.860753496026739,0.880523693338208,0.896252979518206,0.853429057685923,0.855546755470697,0.882770774014469,0.885774393761311,0.866825566773783,0.888193387294513,0.845888652993466,0.868748109550369,0.888755048692336,0.869957546637593,0.883677433294323
B-high-4-2,0.84651741557914,0.846431092915736,0.850730631645677,0.846344753799302,0.849563829318667,0.849347683644921,0.842174432692644,0.839560209375012,0.844680670287278,0.84241220333204,0.838220152346096,0.839970431191578,0.850212192399215,0.841936771931914,0.847965107253171,0.843514034434505,0.838242406829744,0.841310440327349,0.840402818541074,0.837594103686285,0.851335269944521,0.839797832820374,0.835346792197476,0.838285555741493,0.772859918032745,0.75810303463694,0.771931041545825,0.715602664833705,0.709229225023347,0.645597289375743,0.656789967521017,0.644538891329097,0.683862431103124,0.569196661983806,0.571961938875902,0.620123504649514,0.663552482137746,0.688184128679853,0.60683553745452,0.625265830665028,0.671223168407924,0.618459886359516,0.607181490787906,0.539228753580313,0.582852317686422,0.247778218940507,0,0.365036318315045,0.83361701723758,0.778391144300437,0.799998044065346,0.755380057725233,0.763288508117246,0.80207244873157,0.769835857709408,0.78446291613145,0.796389714293576,0.767955832514348,0.75968043234699,0.766205966169613,0.790015694401299,0.798355649203976,0.791743684666041,0.761861952575269,0.788589291018323,0.774609667339198,0.778736998695711,0.766810124862885,0.771412685580717,0.672713587389092,0.755877550918642,0.743280975353182,0.895215313162699,0.862504178206972,0.843274430731269,0.844895488804333,0.866630862942079,0.839536654998451,0.854898936261816,0.804837153867266,0.785044509397837,0.80116388712363,0.829986229030573,0.842864278749381,0.864016499019275,0.811793846488405,0.816568940487942,0.841654525489348,0.847013027477002,0.816375241868359,0.866068851793252,0.807883489385273,0.838845348256204,0.866500964664837,0.83584169624904,0.866544063379789
B-high-4-3,0.847641177729526,0.848916179474385,0.851292764845473,0.848376081759221,0.851141468657862,0.850687627302628,0.844854045048703,0.844703258999756,0.845956053829112,0.843730810254998,0.840078913795583,0.843816931836996,0.84947786567539,0.842628656506457,0.847230935865929,0.845826305269124,0.836924928154212,0.84351466634182,0.841440438174861,0.840986376582157,0.850709212648092,0.841807493037879,0.840316443502156,0.84306089019201,0.763159334840911,0.752874797299951,0.766119668779028,0.710914736133889,0.706485502963871,0.633887481261401,0.641666019377238,0.628356395682999,0.662602467247932,0.553856428643392,0.552495128462231,0.609990549073566,0.680146482879059,0.683431599310592,0.633541548801439,0.648968721671995,0.664352465209793,0.63691226675772,0.575182485405894,0.549492452173122,0.575355532211835,0.47194519076003,0.365036318315045,0,0.832342579509884,0.768344748010941,0.797837636792066,0.751923795033949,0.764434068663206,0.798961549598656,0.767545753823564,0.780487603618339,0.791572015979101,0.765860480014405,0.755489153281697,0.76220906398863,0.783944663806384,0.788438491128368,0.781589109825518,0.750194705135722,0.776619748050219,0.770872265059895,0.768668679009139,0.75587756000354,0.771240135247889,0.69092847189266,0.744188676988655,0.730835764960482,0.897894792782353,0.862828502536904,0.839169599232341,0.840596040366148,0.8634118013383,0.838456671846273,0.85343013515188,0.79859335084399,0.791483814878144,0.801401783824519,0.830894022013653,0.840466383660483,0.864513959658931,0.812312533977967,0.812032080781332,0.833141830013491,0.838673269358826,0.815057367831223,0.865939388089964,0.806651971268837,0.837657313072612,0.87071444933805,0.837527239076003,0.868575271008822
C-low-1-1,0.746200001921126,0.74591922786519,0.750175717492546,0.754216291977895,0.760611424012954,0.760330300031552,0.750888727190722,0.751299042688236,0.74693436028589,0.742980692001663,0.743498802427564,0.749505808963398,0.75466972488436,0.748468665916769,0.745659768249204,0.747064020367963,0.738075900094346,0.745162503325669,0.751666322031225,0.748598138216956,0.777961068713278,0.747063892779131,0.748943719149549,0.746285990698219,0.660616425063422,0.633953677861203,0.637367583242243,0.684145078923951,0.682849347922514,0.676777743668724,0.699636915814227,0.685981869165593,0.686435595625036,0.708323036360072,0.708300977045928,0.70343991557788,0.751622351065132,0.694019615948573,0.745486171737576,0.699442710877442,0.698103773017055,0.680191840275931,0.69105984983685,0.686154991980225,0.678290115097011,0.876807802224182,0.83361701723758,0.832342579509884,0,0.420091811485208,0.516587216592374,0.415640558269375,0.55001273902928,0.518640208263533,0.52715304275805,0.553858541848097,0.522291473442967,0.59246950484078,0.60605988128861,0.533137497861016,0.545259049083412,0.563473019260391,0.564358964763393,0.610510553820077,0.53495219943838,0.394444093779273,0.584345287866612,0.598389188563912,0.591907683565861,0.606750805282841,0.598950987497855,0.594327561243181,0.627944508999045,0.373290200340241,0.433313742263984,0.499235870956083,0.537608567760359,0.531018555940043,0.594110245228425,0.55565103117706,0.472896661990713,0.530198154160251,0.647564086627981,0.606015676545884,0.648363993647924,0.606684988032163,0.520518174624966,0.562089352666978,0.588038849475683,0.515829962230175,0.688076532779176,0.602104552110447,0.647845465650022,0.675803344661568,0.65452145465442,0.741011778879825
C-low-1-2,0.616301609323761,0.614378566256005,0.622783419873606,0.619715478581419,0.630367174620471,0.634320952445021,0.625505793514088,0.627623331341453,0.624857258091116,0.629676033030674,0.627493338921929,0.630215942021295,0.631663506029868,0.607421463661824,0.60277598882062,0.603294089574195,0.601803527431993,0.603013442736298,0.617165765067625,0.614162172579473,0.670598918883101,0.617338134616724,0.624597915244578,0.617683771377988,0.507360429855857,0.459890812456756,0.476981556971493,0.487373922325505,0.489967631906677,0.514425481707009,0.560900515859269,0.547310788871175,0.52436444559988,0.5786837324388,0.578726584832806,0.561224911370914,0.657007525973712,0.530673618703737,0.621011251370311,0.567470007410447,0.571597737440166,0.516370576644245,0.541110169430213,0.540742558440319,0.521188464993291,0.830375668506888,0.778391144300437,0.768344748010941,0.420091811485208,0,0.334831767366451,0.257371819863395,0.378175228396367,0.396497573225473,0.434287705147734,0.458789383149888,0.415576361408943,0.482146169806309,0.476527799707287,0.494764210228678,0.465098662895125,0.510039851876899,0.466178053208058,0.470261817782188,0.465271141687302,0.320441238312721,0.470521328980045,0.457233086234665,0.437549273561666,0.448633243587403,0.465422078003982,0.450945604424735,0.697669629643755,0.537047330760546,0.377936378125727,0.495995247863271,0.589573080584095,0.554095606885018,0.617921590564342,0.528815963871189,0.522700512633308,0.536572571718622,0.693370609857985,0.660054673392328,0.70702708937369,0.606296546008772,0.481324520094661,0.578208427312408,0.596444397156344,0.506733633177135,0.729864424474983,0.595818209429666,0.653961494225177,0.746889425044102,0.711368661517249,0.80174814735877
C-low-1-3,0.554938354765134,0.551157006220827,0.559172844721683,0.559065045952153,0.568507112023551,0.582961674050436,0.571078311472917,0.573865841003139,0.573087530971408,0.582940528962799,0.580606444256806,0.579850613135862,0.580196172369404,0.545971596535774,0.544458941909239,0.5461657979637,0.541995810026236,0.543724395749518,0.55556505054105,0.549752569847366,0.621810494477875,0.558243285608753,0.56950011237866,0.559777675957782,0.477651214962127,0.452176935781486,0.458940031704838,0.477823307405625,0.486164618970136,0.506452656497283,0.528253481708755,0.531602449506116,0.516305300794365,0.581557647239057,0.582183713197728,0.558783557331611,0.670922074276865,0.537155893392578,0.642834082395326,0.582572965731898,0.576761429756648,0.526741983314136,0.551481101435925,0.54785131111126,0.538322626660596,0.853494838191743,0.799998044065346,0.797837636792066,0.516587216592374,0.334831767366451,0,0.30626836914477,0.296610132469562,0.314932463482437,0.345700365865053,0.383468442207509,0.322192324901595,0.403044062124936,0.379449298012831,0.427157334556275,0.412291694920979,0.456542072230717,0.39995404242198,0.413328841823886,0.42305146421665,0.38647123290841,0.398290167271161,0.383122606243949,0.3732048594522,0.410584344933649,0.406047037528443,0.400170167678317,0.74475020558931,0.659945892411328,0.519740845896494,0.531300770033466,0.658951709528343,0.61411832240159,0.660896906467218,0.572872400191656,0.634298458855337,0.534974185948146,0.701235376586732,0.639333950480437,0.717009331798766,0.607096184683162,0.510406681841466,0.563040571959883,0.596530745003608,0.480157821278514,0.745355990289741,0.609516295682948,0.686349546044208,0.749396373929477,0.7091652530835,0.810477586464836
C-low-2-1,0.624728247399827,0.625657426105939,0.625290272236092,0.626824283369191,0.639096510416856,0.638685939731299,0.636374147497281,0.636309521086835,0.634926385504415,0.643526129630748,0.64060886229254,0.646053831015838,0.63950684167382,0.614335476286003,0.61338491367993,0.615220982809144,0.608955561880406,0.610748709233642,0.622481149965004,0.617640914366603,0.664678585050137,0.624576118915371,0.630777501083606,0.625764450303398,0.510018038194771,0.472141586592148,0.490420862610641,0.48517028354955,0.483096520120505,0.499560351760729,0.553662646433515,0.546727683623968,0.530501090437383,0.578359657334272,0.585013914468303,0.564962909934159,0.627968128335026,0.514274664170344,0.608565858460577,0.551546300325507,0.559000716609305,0.515679104715845,0.533677289534906,0.531214347029568,0.524451411525096,0.807883486323957,0.755380057725233,0.751923795033949,0.415640558269375,0.257371819863395,0.30626836914477,0,0.310978079799166,0.356568837313161,0.355531536452141,0.399954452705903,0.348314869264183,0.431327870891975,0.42229559554524,0.445393480619336,0.415857098624261,0.45997741030916,0.413306880507055,0.396626588437411,0.415359680742305,0.269319893284826,0.411686822821061,0.392262197362672,0.389474939584912,0.403778462222495,0.42218755420414,0.402914650848197,0.700564361641619,0.552668467631339,0.446040491191033,0.501072947285652,0.59058816111154,0.562867188220384,0.630755465832594,0.527260203507045,0.518249263538452,0.490053559036557,0.657481827305677,0.632375996403467,0.695705156855324,0.59061003088991,0.490204376463783,0.568053289203587,0.587520660147865,0.483117547639863,0.724397389253035,0.586872779216295,0.658908883225327,0.725455532447052,0.687666151716403,0.770958626224209
C-low-2-2,0.56183091063922,0.562284476511833,0.559626942737743,0.568291213990496,0.576911886667654,0.583307997472817,0.573736014201029,0.564834334736134,0.572655521004691,0.578965440604199,0.578813293447385,0.577365692271275,0.582054480942246,0.548434908705415,0.55046563739127,0.545431059232942,0.541239969802173,0.54056982646225,0.555845851704761,0.550854497390364,0.616840895044215,0.560987435222348,0.559799356085877,0.555542997957431,0.442259352352071,0.422252103968405,0.42761013702064,0.437181215870616,0.439774549868049,0.442670000836952,0.501158823704229,0.488908110470473,0.466868979018433,0.538841008690726,0.536507206855404,0.518767898452392,0.640024989744852,0.502045121593163,0.607118347615459,0.544653626332007,0.547549287703866,0.487288111571546,0.50204559722931,0.500489863264603,0.486510140662424,0.825903450930803,0.763288508117246,0.764434068663206,0.55001273902928,0.378175228396367,0.296610132469562,0.310978079799166,0,0.341573344007656,0.324267028738122,0.356071321364152,0.29939720492069,0.378607230018294,0.346585913911845,0.402374753937838,0.366831763461199,0.422230966443963,0.355185032871869,0.350215348883908,0.366766368219554,0.379103892262861,0.323920327645797,0.33839678582692,0.327204462242308,0.396821441395923,0.360651941280527,0.342588644081735,0.80293666404539,0.711002183353288,0.577797700887755,0.575832102367082,0.717483854652299,0.654155422579015,0.687191969206449,0.559562077256366,0.664374804753355,0.499106980806617,0.671266632293699,0.635941188496074,0.714611032839975,0.597351291000383,0.539510657932373,0.570926948430119,0.602364415137807,0.463671844571458,0.751513684422133,0.606037500069253,0.686565348711335,0.774351495093642,0.682394455872375,0.803152621066288
C-low-2-3,0.52864312723573,0.533634361248069,0.53216512292366,0.533115897661385,0.541044883502321,0.55426845028415,0.544329808084715,0.552626819448819,0.546036323796244,0.555954431208119,0.552605039324987,0.559173145859337,0.547829828655067,0.521339892129658,0.513280574446166,0.519070791048538,0.515182109201292,0.5166941209275,0.536140515906034,0.525941804550518,0.61431263836013,0.535124634743588,0.541995397813576,0.538192960672884,0.489859274712408,0.485861565689276,0.488800418569603,0.498284749824054,0.50282335807542,0.514123379597223,0.55167511850339,0.543054460895062,0.530543864740434,0.591496673296267,0.585036265834742,0.575053292717989,0.677425952996767,0.52108078699284,0.644087398286391,0.587823646865874,0.571143688370532,0.551027773481732,0.549623106616027,0.539813647578241,0.530890069050614,0.854186498847673,0.80207244873157,0.798961549598656,0.518640208263533,0.396497573225473,0.314932463482437,0.356568837313161,0.341573344007656,0,0.324850426216835,0.337554144695018,0.291380738069972,0.385434862799777,0.372751251493481,0.393169933697396,0.38608256361774,0.440164022882165,0.377699116077191,0.418103768092975,0.394401064476057,0.410454758580524,0.385369838518141,0.387357230524686,0.349804754492746,0.418449006001366,0.395330103153981,0.395179043152239,0.762770236936183,0.676215861238592,0.55781189063317,0.539165595157689,0.677619938519474,0.617294861139358,0.643892754341563,0.563538212853545,0.650611601067289,0.531214156257485,0.675675051501949,0.631274675561036,0.695446092476336,0.608068114893002,0.533418184159667,0.546619901512736,0.57550781677659,0.446105606996628,0.738096153385885,0.598972499018423,0.670446991970501,0.747300054845874,0.701473299763392,0.80252632444245
C-low-3-1,0.584323928310859,0.585944100133445,0.583157102591601,0.585771508644293,0.596250540459304,0.600571907527178,0.595948266513502,0.591951398982255,0.592059077079015,0.593593418862925,0.590028074930569,0.597115410645761,0.600053567376838,0.57114372749806,0.572699315289827,0.575313563171451,0.559455081906286,0.567686578410922,0.575530359805258,0.569890516763632,0.611202191135351,0.576458583846453,0.587521158122599,0.580196557431436,0.490140199915703,0.508181872159784,0.510212542988445,0.507965288416314,0.507706698140999,0.494656087029125,0.516283943422605,0.513237683018413,0.509996359058763,0.552864377115584,0.56427237815464,0.545323295591051,0.653097132949861,0.521362160793611,0.626672697961091,0.563495230654512,0.558958152753396,0.535579610928062,0.522183473037616,0.525835064383813,0.508614543696526,0.828799116501979,0.769835857709408,0.767545753823564,0.52715304275805,0.434287705147734,0.345700365865053,0.355531536452141,0.324267028738122,0.324850426216835,0,0.252726719625119,0.22554525286942,0.277834250514936,0.256832407863525,0.285915139517413,0.32562793893064,0.363331645957858,0.349783810287808,0.354148185186866,0.344274208119053,0.389583112281845,0.325454967729928,0.3103729970777,0.326124600566899,0.359506887024899,0.330554311268641,0.325022777369444,0.76032831840958,0.676885284588605,0.556990579222613,0.536443143724381,0.671051480767648,0.607290511465606,0.630777613184385,0.529226664527473,0.647435431706005,0.469743303187441,0.636696791620778,0.583783332520591,0.6689346315611,0.549254933710433,0.517342220941976,0.502304731565241,0.546641302643982,0.38372743797439,0.700759904958303,0.537782423096156,0.635746743402045,0.725931590059718,0.649725424092075,0.758902758061245
C-low-3-2,0.58892573142299,0.595645412902039,0.589184921606939,0.602581293400668,0.611979917908298,0.619455688819485,0.605908618143708,0.603359073215496,0.608069127624565,0.602991606824394,0.600744404345753,0.60759364991458,0.614831991583761,0.5828324950583,0.582119647396188,0.581384601975711,0.575054548531413,0.578100682711392,0.590567861514413,0.587132126300751,0.63537933705467,0.586505274154919,0.602537231476455,0.594218729315719,0.504465019031364,0.528210811484574,0.524061865546823,0.513236301940754,0.511703402867317,0.519870219170804,0.541065713613352,0.534281743565027,0.528383008637225,0.577711360941561,0.590113227904072,0.56416330249846,0.665844322136955,0.539618962424984,0.649726363346645,0.578316675285007,0.571100529451526,0.547311430902302,0.53192704350411,0.53840942725683,0.520281055536786,0.842151541536109,0.78446291613145,0.780487603618339,0.553858541848097,0.458789383149888,0.383468442207509,0.399954452705903,0.356071321364152,0.337554144695018,0.252726719625119,0,0.278805460775644,0.259165142869639,0.299158988836971,0.246849605953804,0.29524856972312,0.308946477099478,0.318928851870795,0.343517316537711,0.337381041108525,0.445457305839219,0.300045169962127,0.316508808650278,0.307672339644782,0.375970614927456,0.308363588784424,0.298165148669977,0.780919736117075,0.692226051725845,0.57431904031582,0.553469010562817,0.682135673430327,0.630063992001037,0.646204613943747,0.558093032960269,0.658108936765473,0.501181227716354,0.636307879592415,0.587910111116706,0.681077281259282,0.545279267394624,0.532380444468606,0.479120650017195,0.538906090248953,0.361753071092185,0.710331847875289,0.53797698615196,0.644583645750791,0.740494552097347,0.654824792076451,0.778219207372687
C-low-3-3,0.584258800273032,0.587283376952882,0.584928285651313,0.583675110833738,0.591626590193021,0.596250502395856,0.591928991726758,0.594284362441496,0.59259847359058,0.5977628548875,0.595709647481038,0.601738208423855,0.59385165801965,0.568658851541691,0.568183129881392,0.57081924597561,0.565093582826927,0.562846343726173,0.576825891267853,0.568896161659552,0.627406628950903,0.581989477683083,0.583048197536255,0.58570591020958,0.478126751673709,0.5061939964631,0.506107360035184,0.497853005456414,0.494937004851338,0.510363674768979,0.540958067900164,0.536485652498806,0.517493758159,0.586094695912574,0.581730003029892,0.570213466248142,0.675956436202932,0.533418226417067,0.641580778558694,0.581233559133388,0.577733889374474,0.547786837186109,0.548542765978572,0.548175613819604,0.532251111569135,0.850146059880327,0.796389714293576,0.791572015979101,0.522291473442967,0.415576361408943,0.322192324901595,0.348314869264183,0.29939720492069,0.291380738069972,0.22554525286942,0.278805460775644,0,0.329905442068839,0.30998380359021,0.338699428954478,0.3399524406767,0.368257264232943,0.341399976826408,0.363135773463831,0.320052684749123,0.380075894346341,0.328501057550643,0.327528293110204,0.297473964058729,0.400061682600855,0.362704277311785,0.355747108294994,0.768431407292773,0.682589632735094,0.549125861966277,0.527713977508456,0.676388288892056,0.614982755044444,0.629589049883451,0.533980269702255,0.649055966708775,0.486402238263729,0.633887928743573,0.577452365522692,0.673018509116369,0.559755684358245,0.520281271815298,0.507317408260704,0.543421798544165,0.382193016047333,0.701365247494275,0.542449473055342,0.636373710929043,0.735589580610826,0.653657972821074,0.766464832954772
C-low-4-1,0.576372062302855,0.580931183286443,0.576609721626496,0.590308890884139,0.601133001383864,0.603898983032389,0.587953146553948,0.585490467904396,0.586311037169436,0.573282501836057,0.576695951018975,0.585079367522273,0.59804348992166,0.566929889153975,0.568744771972516,0.571078269777144,0.560210856926185,0.566454527287139,0.576069640764292,0.572655440948045,0.613923746189664,0.566151643783519,0.582875273537519,0.574578217132015,0.494180284725806,0.523414460283408,0.512416063874463,0.519589246583455,0.518445030760554,0.49755105712137,0.526157722904267,0.514900899991481,0.5117890867567,0.555435296491696,0.566519066924658,0.544955396188571,0.658152758096796,0.529031818036011,0.636481694624794,0.567643124929416,0.555889746925797,0.536141209281006,0.5144262964935,0.517969818900766,0.500662707028188,0.832105052104377,0.767955832514348,0.765860480014405,0.59246950484078,0.482146169806309,0.403044062124936,0.431327870891975,0.378607230018294,0.385434862799777,0.277834250514936,0.259165142869639,0.329905442068839,0,0.231119897700817,0.258193154744127,0.370850119295514,0.390122789302121,0.378044890234688,0.374523058843059,0.407581047138298,0.484738247885151,0.33081282055883,0.32240748795058,0.358642536274124,0.358512718179604,0.293239106055511,0.289587611531018,0.819940829130561,0.742439595750508,0.638857989019247,0.615760635846541,0.739046981127037,0.676409924482164,0.698514037019574,0.611742143443093,0.713292190818579,0.535362989778763,0.691598858874527,0.631922646847117,0.730469893266824,0.610358398398289,0.601435112576032,0.558719368053251,0.615587476287755,0.448287189961166,0.754041864567212,0.602947982963355,0.695337800528867,0.781676768439208,0.698858891042261,0.815620111257304
C-low-4-2,0.552193814701076,0.555392048441765,0.550271016930921,0.557531002904803,0.566368093721015,0.5722235399801,0.558244043258342,0.557747140723942,0.554095631595627,0.547116785943405,0.549493127594204,0.559756608124314,0.573282293840744,0.543875337097438,0.54456685643278,0.546295112581662,0.535686840337315,0.538278880343101,0.55022806756337,0.542708646614936,0.590696493170788,0.546273383384823,0.551632119739923,0.550184448825091,0.47678674481061,0.506366324323563,0.499149480649995,0.501763258596338,0.501094719697926,0.46578917382433,0.497291030553386,0.487762777094274,0.477758734378066,0.53782570393205,0.539813038953877,0.531969750035341,0.652988792790882,0.509499119293268,0.617554077003749,0.561333674952543,0.543184489325804,0.528988852318669,0.502758144865798,0.499150056006149,0.485105461661967,0.822273885578904,0.75968043234699,0.755489153281697,0.60605988128861,0.476527799707287,0.379449298012831,0.42229559554524,0.346585913911845,0.372751251493481,0.256832407863525,0.299158988836971,0.30998380359021,0.231119897700817,0,0.298576039247052,0.40055850310706,0.429100966981333,0.382581841753577,0.379881119187725,0.425211669633677,0.475361091269621,0.321953829660919,0.329256445588823,0.354039704609898,0.370871547539203,0.301881391914736,0.312144471536389,0.834395257553845,0.748186497750709,0.647802235646333,0.621097145674963,0.754344286753214,0.688984649799037,0.711585493207629,0.615414880677472,0.718693115121262,0.529550683447514,0.69626600169671,0.642639305700994,0.750369031207244,0.618157875071724,0.606101638221586,0.579763848654029,0.631035928636837,0.463757591873786,0.773616924742091,0.618374596813479,0.712276706516435,0.798486177603638,0.706507395579316,0.829059193741519
C-low-4-3,0.594588013674113,0.599190351766751,0.59698588471426,0.615524950209846,0.622481752138395,0.623972384972946,0.606190128603313,0.608545762059101,0.606989791120604,0.593874930383709,0.592750842842687,0.602473780304951,0.617620195648319,0.592383764238999,0.589510141959978,0.590935918573446,0.579808969079713,0.59005012178064,0.604397169507513,0.599557094716119,0.640868231658417,0.588904617868864,0.603553896353915,0.596207297170634,0.490054201809085,0.513411020047858,0.510601995448149,0.516111137836904,0.509543515823741,0.502218626959866,0.532251794106357,0.51708382433004,0.501635181688113,0.551611466877263,0.560837013630498,0.54400533595346,0.657375012076908,0.531884376006802,0.636870895311438,0.562004114416919,0.55033684755155,0.536465195443725,0.507533811431294,0.506972695045286,0.479963783172212,0.830916627625901,0.766205966169613,0.76220906398863,0.533137497861016,0.494764210228678,0.427157334556275,0.445393480619336,0.402374753937838,0.393169933697396,0.285915139517413,0.246849605953804,0.338699428954478,0.258193154744127,0.298576039247052,0,0.335803763120255,0.324222418570882,0.371735698712277,0.397361101260892,0.361861460372026,0.436166678345002,0.341508534775693,0.35827484910645,0.359938762404905,0.382582586282961,0.304475166663432,0.303934952112427,0.748638884710007,0.668479652342843,0.570256675387008,0.545668770393315,0.667918019251198,0.608824287477123,0.624165376001329,0.539986297010939,0.636696497926903,0.473308486061853,0.612734919831431,0.560101918145522,0.665520191062005,0.539574692495618,0.532898413876759,0.477262294856386,0.531364773274758,0.379254248000367,0.68736334266759,0.532293734302019,0.621702146886551,0.711671209363812,0.626800793723635,0.743302626950669
C-high-1-1,0.641148405085348,0.648451571929346,0.642574297293828,0.660745743104663,0.66528303229007,0.669625650160223,0.65929744781779,0.656337973167905,0.658692597518438,0.652859063975727,0.650546827761561,0.657115355989994,0.659146527504602,0.632030509939076,0.631641407622741,0.634017925454602,0.621659384174407,0.632332453154317,0.641429238426099,0.638188149889127,0.672045444472293,0.635486601314639,0.649142149497708,0.637237076990821,0.527669991959988,0.537652617709605,0.5365286397561,0.541973069211744,0.54534448476401,0.55351115928334,0.582291058281334,0.564077017310619,0.564919557814518,0.602752932955686,0.607570809047981,0.590155681629988,0.661177731981781,0.560771870223715,0.659362893785071,0.579072897194395,0.581471447319373,0.552172775323716,0.538819573381064,0.556537135715318,0.531861977534241,0.846343184320394,0.790015694401299,0.783944663806384,0.545259049083412,0.465098662895125,0.412291694920979,0.415857098624261,0.366831763461199,0.38608256361774,0.32562793893064,0.29524856972312,0.3399524406767,0.370850119295514,0.40055850310706,0.335803763120255,0,0.265561060444352,0.287966995972155,0.322559237488259,0.281507062695489,0.421733552553919,0.300455583438443,0.316379425660823,0.32303476247998,0.403108409772749,0.344057908857757,0.324871129160795,0.76609785231989,0.672067131117785,0.56008037341805,0.543789642361143,0.664828850970301,0.612454617380814,0.638512778707971,0.545475037290215,0.634082535143308,0.522398705435663,0.633563860569566,0.603812273042306,0.667552069390744,0.532942389781576,0.511919185440285,0.465876191463575,0.517083505976698,0.35458040028257,0.687083177349679,0.526223035587599,0.622934148184987,0.73740449612838,0.648105161373962,0.771650516571335
